FIPS,state,year,votes_dem,votes_gop,total_votes,pop,white_pop,black_pop,asian_pop,indian_pop,pacific_pop,two_pop,not_hisp_pop,hisp_pop
5027.0,Arkansas,2016,3140.0,5456.0,8887,24026.0,14697.0,8647.0,239.0,126.0,10.0,307.0,23391.0,635.0
5029.0,Arkansas,2012,3005.0,4514.0,7730,21141.0,18106.0,2363.0,89.0,168.0,6.0,409.0,20365.0,776.0
5029.0,Arkansas,2016,2656.0,4849.0,7927,20874.0,17762.0,2396.0,86.0,162.0,7.0,461.0,20078.0,796.0
5031.0,Arkansas,2012,10527.0,20350.0,31700,99993.0,82889.0,13780.0,1181.0,515.0,50.0,1578.0,95412.0,4581.0
5031.0,Arkansas,2016,10538.0,22892.0,35573,105932.0,86031.0,16021.0,1439.0,547.0,55.0,1839.0,100733.0,5199.0
5033.0,Arkansas,2012,4881.0,15145.0,20591,61911.0,56931.0,845.0,916.0,1534.0,33.0,1652.0,57828.0,4083.0
5033.0,Arkansas,2016,4488.0,16686.0,22450,62263.0,56830.0,990.0,1007.0,1556.0,38.0,1842.0,57543.0,4720.0
5035.0,Arkansas,2012,9487.0,6998.0,16716,50077.0,23203.0,25853.0,301.0,158.0,19.0,543.0,48938.0,1139.0
5035.0,Arkansas,2016,8410.0,6964.0,15952,49306.0,21953.0,26213.0,318.0,168.0,22.0,632.0,48075.0,1231.0
5037.0,Arkansas,2012,2279.0,4269.0,6681,17703.0,13292.0,4059.0,94.0,54.0,6.0,198.0,17409.0,294.0
5037.0,Arkansas,2016,1999.0,4584.0,6874,17025.0,12679.0,3943.0,115.0,66.0,7.0,215.0,16687.0,338.0
5039.0,Arkansas,2012,1337.0,1665.0,3084,7952.0,4450.0,3339.0,11.0,37.0,1.0,114.0,7741.0,211.0
5039.0,Arkansas,2016,1165.0,1509.0,2771,7399.0,4110.0,3103.0,20.0,39.0,2.0,125.0,7174.0,225.0
5041.0,Arkansas,2012,2443.0,1896.0,4420,12590.0,6219.0,6148.0,48.0,40.0,16.0,119.0,12017.0,573.0
5041.0,Arkansas,2016,2228.0,1919.0,4257,11905.0,5984.0,5645.0,69.0,49.0,16.0,142.0,11190.0,715.0
5043.0,Arkansas,2012,2630.0,3887.0,6633,18788.0,13075.0,5339.0,114.0,67.0,5.0,188.0,18265.0,523.0
5043.0,Arkansas,2016,2365.0,3968.0,6595,18553.0,12887.0,5199.0,134.0,87.0,5.0,241.0,17987.0,566.0
5045.0,Arkansas,2012,13621.0,26722.0,41460,118523.0,101081.0,12769.0,1525.0,820.0,66.0,2262.0,113889.0,4634.0
5045.0,Arkansas,2016,14629.0,29346.0,47527,122206.0,102937.0,14259.0,1523.0,884.0,94.0,2509.0,117235.0,4971.0
5047.0,Arkansas,2012,1726.0,4631.0,6540,17959.0,17139.0,154.0,166.0,223.0,20.0,257.0,17491.0,468.0
5047.0,Arkansas,2016,1376.0,5039.0,6770,17655.0,16769.0,154.0,166.0,258.0,26.0,282.0,17158.0,497.0
5049.0,Arkansas,2012,1452.0,2949.0,4522,12169.0,11782.0,49.0,31.0,86.0,4.0,217.0,12026.0,143.0
5049.0,Arkansas,2016,1067.0,3471.0,4772,12099.0,11698.0,68.0,37.0,80.0,4.0,212.0,11899.0,200.0
5051.0,Arkansas,2012,13804.0,26014.0,40728,96986.0,85346.0,8033.0,762.0,667.0,71.0,2107.0,92159.0,4827.0
5051.0,Arkansas,2016,12311.0,26087.0,40805,98282.0,85717.0,8479.0,848.0,743.0,64.0,2431.0,92913.0,5369.0
5053.0,Arkansas,2012,1468.0,4829.0,6479,18038.0,17255.0,429.0,57.0,79.0,8.0,210.0,17582.0,456.0
5053.0,Arkansas,2016,1373.0,5725.0,7445,18064.0,17128.0,488.0,68.0,94.0,12.0,274.0,17603.0,461.0
5055.0,Arkansas,2012,4000.0,9071.0,13761,43229.0,42018.0,308.0,138.0,219.0,10.0,536.0,42167.0,1062.0
5055.0,Arkansas,2016,3071.0,10720.0,14600,44730.0,42866.0,681.0,167.0,260.0,131.0,625.0,43475.0,1255.0
5057.0,Arkansas,2012,2468.0,4284.0,6921,22344.0,15052.0,6630.0,107.0,137.0,30.0,388.0,19585.0,2759.0
5057.0,Arkansas,2016,2377.0,4401.0,7049,22032.0,14574.0,6687.0,121.0,160.0,31.0,459.0,19293.0,2739.0
5059.0,Arkansas,2012,3830.0,7097.0,11260,33507.0,28917.0,3729.0,120.0,174.0,17.0,550.0,32473.0,1034.0
5059.0,Arkansas,2016,3149.0,8172.0,11944,33438.0,28706.0,3761.0,133.0,180.0,23.0,635.0,32301.0,1137.0
5061.0,Arkansas,2012,1471.0,2892.0,4462,13675.0,10389.0,2878.0,87.0,135.0,19.0,167.0,12225.0,1450.0
5061.0,Arkansas,2016,1351.0,3157.0,4674,13350.0,10089.0,2749.0,75.0,188.0,17.0,232.0,11722.0,1628.0
5063.0,Arkansas,2012,3281.0,8728.0,12397,36953.0,35044.0,767.0,311.0,247.0,68.0,516.0,34741.0,2212.0
5063.0,Arkansas,2016,2881.0,9936.0,13614,37117.0,35056.0,824.0,318.0,263.0,75.0,581.0,34859.0,2258.0
5065.0,Arkansas,2012,1524.0,3575.0,5278,13541.0,12995.0,182.0,43.0,122.0,2.0,197.0,13304.0,237.0
5065.0,Arkansas,2016,1113.0,4042.0,5448,13488.0,12833.0,265.0,66.0,132.0,2.0,190.0,13193.0,295.0
5067.0,Arkansas,2012,2095.0,3072.0,5347,17680.0,14232.0,3001.0,69.0,99.0,16.0,263.0,17218.0,462.0
5067.0,Arkansas,2016,1583.0,3267.0,5156,17282.0,13703.0,3049.0,82.0,113.0,28.0,307.0,16798.0,484.0
5069.0,Arkansas,2012,17470.0,9520.0,27383,74634.0,31215.0,41573.0,626.0,247.0,88.0,885.0,73325.0,1309.0
5069.0,Arkansas,2016,15772.0,9250.0,25894,70407.0,28606.0,39931.0,637.0,269.0,67.0,897.0,68955.0,1452.0
5071.0,Arkansas,2012,2799.0,5064.0,8098,25914.0,24380.0,501.0,246.0,304.0,31.0,452.0,22540.0,3374.0
5071.0,Arkansas,2016,2427.0,6091.0,9112,26127.0,24215.0,560.0,502.0,296.0,28.0,526.0,22531.0,3596.0
5073.0,Arkansas,2012,1173.0,1713.0,2929,7450.0,4524.0,2795.0,38.0,28.0,0.0,65.0,7299.0,151.0
5073.0,Arkansas,2016,1032.0,1758.0,2860,6888.0,4182.0,2563.0,38.0,30.0,0.0,75.0,6709.0,179.0
5075.0,Arkansas,2012,1788.0,3536.0,5540,17040.0,16601.0,140.0,31.0,77.0,4.0,187.0,16854.0,186.0
5075.0,Arkansas,2016,1263.0,4064.0,5685,16639.0,16116.0,176.0,37.0,81.0,5.0,224.0,16399.0,240.0
5077.0,Arkansas,2012,2107.0,1280.0,3424,10184.0,4277.0,5671.0,49.0,57.0,2.0,128.0,9984.0,200.0
5077.0,Arkansas,2016,1735.0,1229.0,3026,9337.0,4013.0,5086.0,47.0,64.0,2.0,125.0,9094.0,243.0
5079.0,Arkansas,2012,1425.0,2199.0,3726,14180.0,9658.0,4260.0,40.0,56.0,1.0,165.0,13689.0,491.0
5079.0,Arkansas,2016,1252.0,2455.0,3826,13728.0,9251.0,4190.0,44.0,71.0,2.0,170.0,13202.0,526.0
5081.0,Arkansas,2012,1552.0,3385.0,5051,12916.0,9791.0,2588.0,49.0,205.0,7.0,276.0,12514.0,402.0
5081.0,Arkansas,2016,1397.0,3605.0,5227,12406.0,9398.0,2453.0,47.0,201.0,8.0,299.0,11959.0,447.0
5083.0,Arkansas,2012,2009.0,5079.0,7331,21928.0,20619.0,308.0,402.0,229.0,4.0,366.0,21381.0,547.0
5083.0,Arkansas,2016,1715.0,5746.0,7921,21732.0,20255.0,338.0,471.0,257.0,4.0,407.0,21102.0,630.0
5085.0,Arkansas,2012,5625.0,17880.0,24114,70109.0,63652.0,4107.0,649.0,426.0,66.0,1209.0,67443.0,2666.0
5085.0,Arkansas,2016,5664.0,19958.0,27100,71803.0,64737.0,4411.0,655.0,503.0,54.0,1443.0,68643.0,3160.0
5087.0,Arkansas,2012,2099.0,4263.0,6568,15597.0,14966.0,49.0,89.0,243.0,30.0,220.0,14793.0,804.0
5087.0,Arkansas,2016,1588.0,4928.0,6841,16112.0,15208.0,105.0,115.0,273.0,114.0,297.0,15199.0,913.0
5089.0,Arkansas,2012,2037.0,4774.0,7051,16621.0,16126.0,44.0,49.0,136.0,9.0,257.0,16276.0,345.0
5089.0,Arkansas,2016,1434.0,5336.0,7107,16376.0,15745.0,76.0,80.0,144.0,10.0,321.0,16014.0,362.0
5091.0,Arkansas,2012,4518.0,10622.0,15329,43663.0,31712.0,10670.0,223.0,336.0,26.0,696.0,42483.0,1180.0
5091.0,Arkansas,2016,4273.0,11294.0,16091,43713.0,31244.0,11116.0,218.0,339.0,26.0,770.0,42312.0,1401.0
5093.0,Arkansas,2012,6467.0,6603.0,13375,45553.0,28776.0,15728.0,245.0,178.0,11.0,615.0,43848.0,1705.0
5093.0,Arkansas,2016,5670.0,7061.0,13204,42900.0,26564.0,15268.0,227.0,184.0,13.0,644.0,41168.0,1732.0
5095.0,Arkansas,2012,1583.0,1585.0,3230,7854.0,4429.0,3243.0,41.0,42.0,0.0,99.0,7694.0,160.0
5095.0,Arkansas,2016,1312.0,1489.0,2884,7205.0,4042.0,2930.0,52.0,50.0,0.0,131.0,7001.0,204.0
5097.0,Arkansas,2012,920.0,2369.0,3404,9340.0,8923.0,56.0,56.0,93.0,2.0,210.0,8994.0,346.0
5097.0,Arkansas,2016,748.0,2643.0,3559,8936.0,8460.0,61.0,97.0,103.0,2.0,213.0,8544.0,392.0
5099.0,Arkansas,2012,1314.0,1996.0,3384,8909.0,5945.0,2759.0,31.0,41.0,1.0,132.0,8611.0,298.0
5099.0,Arkansas,2016,1157.0,2000.0,3246,8378.0,5580.0,2594.0,27.0,32.0,1.0,144.0,8070.0,308.0
5101.0,Arkansas,2012,993.0,2508.0,3661,8052.0,7741.0,14.0,26.0,92.0,1.0,178.0,7928.0,124.0
5101.0,Arkansas,2016,699.0,2875.0,3753,7848.0,7508.0,33.0,27.0,99.0,1.0,180.0,7709.0,139.0
5103.0,Arkansas,2012,4633.0,5521.0,10315,25398.0,14623.0,10165.0,104.0,100.0,13.0,393.0,24958.0,440.0
5103.0,Arkansas,2016,4321.0,5351.0,9935,24013.0,13716.0,9596.0,98.0,113.0,14.0,476.0,23478.0,535.0
5105.0,Arkansas,2012,1187.0,2581.0,3938,10328.0,9863.0,191.0,21.0,76.0,2.0,175.0,10063.0,265.0
5105.0,Arkansas,2016,1049.0,3008.0,4306,10286.0,9770.0,185.0,30.0,93.0,2.0,206.0,9997.0,289.0
5107.0,Arkansas,2012,5202.0,2598.0,7930,20736.0,7397.0,13007.0,78.0,58.0,1.0,195.0,20454.0,282.0
5107.0,Arkansas,2016,4310.0,2446.0,6953,19050.0,6797.0,11885.0,97.0,61.0,1.0,209.0,18705.0,345.0
5109.0,Arkansas,2012,851.0,2847.0,3788,11254.0,10540.0,360.0,83.0,110.0,4.0,157.0,10501.0,753.0
5109.0,Arkansas,2016,685.0,3150.0,3981,10826.0,10050.0,372.0,81.0,123.0,7.0,193.0,10114.0,712.0
5111.0,Arkansas,2012,2390.0,4974.0,7560,24299.0,22014.0,1826.0,69.0,70.0,10.0,310.0,23673.0,626.0
5111.0,Arkansas,2016,1880.0,5502.0,7722,23974.0,21498.0,1950.0,61.0,76.0,10.0,379.0,23279.0,695.0
5113.0,Arkansas,2012,1556.0,5955.0,7726,20420.0,19365.0,91.0,122.0,383.0,8.0,451.0,19209.0,1211.0
5113.0,Arkansas,2016,1212.0,6618.0,8231,20145.0,18977.0,110.0,170.0,403.0,9.0,476.0,18837.0,1308.0
5115.0,Arkansas,2012,5126.0,14763.0,20439,62631.0,58170.0,1876.0,677.0,610.0,47.0,1251.0,57921.0,4710.0
5115.0,Arkansas,2016,5000.0,16256.0,22569,63897.0,58888.0,2164.0,806.0,617.0,59.0,1363.0,58322.0,5575.0
5117.0,Arkansas,2012,880.0,2153.0,3141,8482.0,7326.0,1035.0,9.0,30.0,3.0,79.0,8393.0,89.0
5117.0,Arkansas,2016,814.0,2505.0,3444,8252.0,7113.0,979.0,15.0,29.0,6.0,110.0,8119.0,133.0
5119.0,Arkansas,2012,87248.0,68984.0,159381,389225.0,232334.0,138627.0,8615.0,1986.0,299.0,7364.0,366334.0,22891.0
5119.0,Arkansas,2016,89574.0,61257.0,159776,394151.0,229477.0,145255.0,9012.0,1804.0,240.0,8363.0,370101.0,24050.0
5121.0,Arkansas,2012,2046.0,3701.0,5956,17840.0,17330.0,158.0,42.0,83.0,6.0,221.0,17543.0,297.0
5121.0,Arkansas,2016,1425.0,4509.0,6379,17444.0,16862.0,179.0,51.0,97.0,6.0,249.0,17104.0,340.0
5123.0,Arkansas,2012,4910.0,3368.0,8362,27992.0,12588.0,14702.0,147.0,176.0,14.0,365.0,26763.0,1229.0
5123.0,Arkansas,2016,4031.0,3195.0,7430,26347.0,11614.0,14007.0,147.0,197.0,16.0,366.0,25019.0,1328.0
5125.0,Arkansas,2012,12869.0,32963.0,47062,111442.0,102011.0,6129.0,1144.0,648.0,38.0,1472.0,107024.0,4418.0
5125.0,Arkansas,2016,13256.0,35863.0,52100,117656.0,105264.0,8406.0,1500.0,692.0,66.0,1728.0,112272.0,5384.0
5127.0,Arkansas,2012,897.0,2631.0,3640,11033.0,10075.0,70.0,390.0,252.0,3.0,243.0,10243.0,790.0
5127.0,Arkansas,2016,602.0,2731.0,3510,10332.0,9429.0,68.0,344.0,259.0,5.0,227.0,9553.0,779.0
5129.0,Arkansas,2012,814.0,2699.0,3694,8005.0,7667.0,26.0,19.0,111.0,1.0,181.0,7850.0,155.0
5129.0,Arkansas,2016,601.0,2955.0,3728,7968.0,7589.0,39.0,32.0,102.0,1.0,205.0,7803.0,165.0
5131.0,Arkansas,2012,13092.0,29169.0,43362,127571.0,106166.0,8459.0,5644.0,2867.0,289.0,4146.0,111178.0,16393.0
5131.0,Arkansas,2016,12300.0,29127.0,44637,127385.0,105126.0,8565.0,5992.0,2923.0,263.0,4516.0,109693.0,17692.0
5133.0,Arkansas,2012,1042.0,3136.0,4330,17188.0,15381.0,774.0,75.0,567.0,17.0,374.0,11608.0,5580.0
5133.0,Arkansas,2016,1075.0,3282.0,4562,16971.0,15029.0,736.0,107.0,574.0,113.0,412.0,11371.0,5600.0
5135.0,Arkansas,2012,2092.0,4921.0,7283,17034.0,16395.0,112.0,67.0,166.0,4.0,290.0,16722.0,312.0
5135.0,Arkansas,2016,1472.0,5407.0,7249,17007.0,16246.0,139.0,91.0,178.0,4.0,349.0,16648.0,359.0
5137.0,Arkansas,2012,1356.0,3776.0,5354,12542.0,12163.0,26.0,46.0,99.0,4.0,204.0,12364.0,178.0
5137.0,Arkansas,2016,1203.0,4113.0,5618,12509.0,12077.0,48.0,57.0,106.0,4.0,217.0,12271.0,238.0
5139.0,Arkansas,2012,6196.0,10699.0,17177,40861.0,26432.0,13437.0,261.0,187.0,16.0,528.0,39419.0,1442.0
5139.0,Arkansas,2016,5855.0,10456.0,16894,39879.0,25576.0,13111.0,293.0,223.0,26.0,650.0,38320.0,1559.0
5141.0,Arkansas,2012,1832.0,4365.0,6430,17162.0,16534.0,91.0,61.0,153.0,2.0,321.0,16709.0,453.0
5141.0,Arkansas,2016,1549.0,5382.0,7339,16669.0,16061.0,88.0,60.0,157.0,5.0,298.0,16152.0,517.0
5143.0,Arkansas,2012,28236.0,39688.0,70460,211756.0,186552.0,6763.0,5237.0,3014.0,4879.0,5311.0,178037.0,33719.0
5143.0,Arkansas,2016,33366.0,41476.0,81861,228482.0,198626.0,8032.0,6013.0,3506.0,5992.0,6313.0,190690.0,37792.0
5145.0,Arkansas,2012,5765.0,20011.0,26514,78641.0,72854.0,3330.0,505.0,516.0,54.0,1382.0,75493.0,3148.0
5145.0,Arkansas,2016,5170.0,21077.0,27219,78917.0,72681.0,3544.0,615.0,517.0,59.0,1501.0,75534.0,3383.0
5147.0,Arkansas,2012,1340.0,1227.0,2685,7052.0,4970.0,1933.0,16.0,23.0,5.0,105.0,6948.0,104.0
5147.0,Arkansas,2016,1118.0,1347.0,2571,6600.0,4688.0,1754.0,17.0,35.0,6.0,100.0,6469.0,131.0
5149.0,Arkansas,2012,1722.0,4042.0,5974,21824.0,20602.0,387.0,335.0,201.0,18.0,281.0,17554.0,4270.0
5149.0,Arkansas,2016,1480.0,4608.0,6439,21502.0,20342.0,404.0,272.0,203.0,14.0,267.0,17222.0,4280.0
6001.0,California,2012,469684.0,108182.0,595642,1553764.0,811558.0,198008.0,432053.0,17729.0,15176.0,79240.0,1203762.0,350002.0
6001.0,California,2016,514842.0,95922.0,654266,1650950.0,838894.0,190941.0,500570.0,18047.0,15727.0,86771.0,1280398.0,370552.0
6003.0,California,2012,389.0,236.0,653,1110.0,805.0,7.0,9.0,259.0,0.0,30.0,1019.0,91.0
6003.0,California,2016,334.0,217.0,602,1047.0,766.0,1.0,16.0,231.0,0.0,33.0,942.0,105.0
6005.0,California,2012,6830.0,10281.0,17649,37104.0,33755.0,867.0,453.0,782.0,80.0,1167.0,32418.0,4686.0
6005.0,California,2016,6004.0,10485.0,17734,37429.0,33814.0,793.0,614.0,889.0,95.0,1224.0,32417.0,5012.0
6007.0,California,2012,42669.0,44479.0,90752,220869.0,192559.0,3727.0,9671.0,5339.0,589.0,8984.0,188136.0,32733.0
6007.0,California,2016,41567.0,45144.0,95564,226231.0,195446.0,3987.0,10747.0,5566.0,631.0,9854.0,190099.0,36132.0
6009.0,California,2012,8670.0,12365.0,21786,44815.0,41367.0,424.0,634.0,827.0,87.0,1476.0,40025.0,4790.0
6009.0,California,2016,7944.0,13511.0,23136,45322.0,41597.0,406.0,714.0,840.0,117.0,1648.0,40050.0,5272.0
6011.0,California,2012,2314.0,3601.0,6034,21284.0,19534.0,263.0,351.0,570.0,117.0,449.0,9291.0,11993.0
6011.0,California,2016,2661.0,3551.0,6632,21496.0,19651.0,262.0,356.0,570.0,121.0,536.0,8887.0,12609.0
6013.0,California,2012,290824.0,136517.0,438226,1077548.0,736145.0,103556.0,168319.0,10527.0,6066.0,52935.0,811812.0,265736.0
6013.0,California,2016,319287.0,115956.0,466175,1137268.0,757774.0,108128.0,194323.0,11340.0,6594.0,59109.0,848710.0,288558.0
6015.0,California,2012,3791.0,4614.0,8770,28190.0,22290.0,1082.0,954.0,2544.0,40.0,1280.0,22867.0,5323.0
6015.0,California,2016,3485.0,5134.0,9558,27382.0,21505.0,910.0,909.0,2607.0,43.0,1408.0,22018.0,5364.0
6017.0,California,2012,35166.0,50973.0,88774,180575.0,163356.0,1594.0,6766.0,2415.0,369.0,6075.0,158598.0,21977.0
6017.0,California,2016,36404.0,49247.0,93591,185976.0,166374.0,1858.0,8015.0,2492.0,410.0,6827.0,162416.0,23560.0
6019.0,California,2012,129129.0,124490.0,258827,945045.0,733531.0,55643.0,97970.0,28244.0,2429.0,27228.0,460732.0,484313.0
6019.0,California,2016,141341.0,124049.0,282319,976830.0,752793.0,56941.0,105599.0,28874.0,2615.0,30008.0,461738.0,515092.0
6021.0,California,2012,3301.0,5632.0,9211,27851.0,25110.0,313.0,791.0,848.0,44.0,745.0,17070.0,10781.0
6021.0,California,2016,3065.0,5788.0,9470,27840.0,24947.0,361.0,819.0,870.0,49.0,794.0,16319.0,11521.0
6023.0,California,2012,34457.0,18825.0,57470,134572.0,113589.0,1719.0,3373.0,8460.0,436.0,6995.0,120847.0,13725.0
6023.0,California,2016,33200.0,18373.0,59246,136290.0,113967.0,1859.0,3816.0,8778.0,445.0,7425.0,120849.0,15441.0
6025.0,California,2012,25136.0,12777.0,38565,176575.0,158230.0,6465.0,3945.0,4567.0,341.0,3027.0,32673.0,143902.0
6025.0,California,2016,32667.0,12704.0,48091,180179.0,162479.0,6019.0,3846.0,4478.0,348.0,3009.0,28934.0,151245.0
6027.0,California,2012,3422.0,4340.0,8036,18351.0,15011.0,149.0,260.0,2363.0,24.0,544.0,14588.0,3763.0
6027.0,California,2016,3155.0,4248.0,8086,17922.0,14464.0,180.0,285.0,2377.0,26.0,590.0,14051.0,3871.0
6029.0,California,2012,89495.0,126618.0,221472,853606.0,708920.0,53509.0,41384.0,22426.0,2238.0,25129.0,424432.0,429174.0
6029.0,California,2016,98689.0,129584.0,244163,880856.0,728590.0,54697.0,45408.0,22976.0,2366.0,26819.0,416571.0,464285.0
6031.0,California,2012,12979.0,17671.0,31418,150991.0,123116.0,11330.0,6422.0,4475.0,456.0,5192.0,72525.0,78466.0
6031.0,California,2016,13617.0,18093.0,33915,149382.0,121667.0,10715.0,6593.0,4598.0,467.0,5342.0,68623.0,80759.0
6033.0,California,2012,13163.0,9200.0,23391,63954.0,56438.0,1248.0,795.0,2646.0,153.0,2674.0,52553.0,11401.0
6033.0,California,2016,11496.0,10599.0,24496,63903.0,56008.0,1296.0,828.0,2707.0,186.0,2878.0,51161.0,12742.0
6035.0,California,2012,3053.0,7296.0,10683,33629.0,27385.0,3004.0,450.0,1443.0,212.0,1135.0,27502.0,6127.0
6035.0,California,2016,2224.0,7574.0,10524,30721.0,25140.0,2492.0,435.0,1313.0,246.0,1095.0,25011.0,5710.0
6037.0,California,2012,2216903.0,885333.0,3181067,9935375.0,7117694.0,921642.0,1433752.0,145996.0,37036.0,279255.0,5156296.0,4779079.0
6037.0,California,2016,2464364.0,769743.0,3434308,10105708.0,7181207.0,914284.0,1523135.0,144788.0,37549.0,304745.0,5211947.0,4893761.0
6039.0,California,2012,16018.0,22852.0,39866,151527.0,131201.0,6042.0,3450.0,6870.0,375.0,3589.0,67907.0,83620.0
6039.0,California,2016,17029.0,23357.0,43112,153956.0,132983.0,6339.0,3633.0,6786.0,440.0,3775.0,65623.0,88333.0
6041.0,California,2012,99896.0,30880.0,134516,256061.0,221179.0,7383.0,14923.0,2773.0,629.0,9174.0,216049.0,40012.0
6041.0,California,2016,108707.0,21771.0,139273,260562.0,223992.0,7159.0,16202.0,2600.0,640.0,9969.0,219283.0,41279.0
6043.0,California,2012,3498.0,5140.0,9000,17881.0,16188.0,175.0,238.0,596.0,28.0,656.0,16234.0,1647.0
6043.0,California,2016,3122.0,5185.0,8877,17456.0,15700.0,191.0,282.0,583.0,29.0,671.0,15552.0,1904.0
6045.0,California,2012,23193.0,9658.0,35017,87288.0,76002.0,811.0,1634.0,5447.0,190.0,3204.0,67227.0,20061.0
6045.0,California,2016,22079.0,10888.0,37477,87285.0,75476.0,897.0,1781.0,5544.0,211.0,3376.0,65625.0,21660.0
6047.0,California,2012,33005.0,27581.0,62057,260867.0,214323.0,11097.0,20715.0,6306.0,926.0,7500.0,114147.0,146720.0
6047.0,California,2016,37317.0,28725.0,70789,267628.0,220306.0,10617.0,20968.0,6447.0,1029.0,8261.0,109902.0,157726.0
6049.0,California,2012,1111.0,2777.0,3986,9351.0,8350.0,92.0,96.0,478.0,28.0,307.0,8005.0,1346.0
6049.0,California,2016,877.0,2696.0,3788,8961.0,7959.0,118.0,95.0,442.0,29.0,318.0,7639.0,1322.0
6051.0,California,2012,2733.0,2285.0,5181,14331.0,13197.0,91.0,229.0,398.0,47.0,369.0,10467.0,3864.0
6051.0,California,2016,2773.0,2111.0,5276,14273.0,12952.0,114.0,354.0,404.0,47.0,402.0,10436.0,3837.0
6053.0,California,2012,82920.0,37390.0,123518,424788.0,351039.0,15473.0,28794.0,11274.0,2521.0,15687.0,185236.0,239552.0
6053.0,California,2016,89088.0,34895.0,133408,433953.0,359564.0,15140.0,29117.0,11300.0,2641.0,16191.0,180940.0,253013.0
6055.0,California,2012,35870.0,19526.0,56968,138538.0,118555.0,3093.0,10483.0,1708.0,530.0,4169.0,93082.0,45456.0
6055.0,California,2016,39199.0,17411.0,61372,140840.0,118998.0,3329.0,11835.0,1756.0,541.0,4381.0,93298.0,47542.0
6057.0,California,2012,24663.0,24986.0,51676,98137.0,92265.0,465.0,1244.0,1174.0,142.0,2847.0,89446.0,8691.0
6057.0,California,2016,26053.0,23365.0,54935,98913.0,92678.0,535.0,1307.0,1233.0,181.0,2979.0,89680.0,9233.0
6059.0,California,2012,512440.0,582332.0,1122664,3078068.0,2293076.0,62008.0,580854.0,32818.0,11811.0,97501.0,2032790.0,1045278.0
6059.0,California,2016,609961.0,507148.0,1197521,3164986.0,2296912.0,65987.0,648615.0,32876.0,12321.0,108275.0,2086733.0,1078253.0
6061.0,California,2012,66818.0,99921.0,171322,360263.0,312717.0,5596.0,23259.0,3968.0,944.0,13779.0,312685.0,47578.0
6061.0,California,2016,73509.0,95138.0,182839,378943.0,323345.0,6619.0,27846.0,4014.0,984.0,16135.0,326708.0,52235.0
6063.0,California,2012,4026.0,5721.0,10047,19377.0,17746.0,178.0,176.0,593.0,22.0,662.0,17799.0,1578.0
6063.0,California,2016,3459.0,5420.0,9676,18665.0,16954.0,196.0,188.0,593.0,26.0,708.0,16999.0,1666.0
6065.0,California,2012,329063.0,318127.0,661907,2261204.0,1829733.0,158210.0,147918.0,42062.0,9479.0,73802.0,1210130.0,1051074.0
6065.0,California,2016,373695.0,333243.0,751391,2380081.0,1908604.0,169932.0,163334.0,45088.0,10374.0,82749.0,1229797.0,1150284.0
6067.0,California,2012,300503.0,202514.0,516809,1444852.0,943099.0,157783.0,220788.0,22497.0,16906.0,83779.0,1127100.0,317752.0
6067.0,California,2016,326023.0,189789.0,559330,1510987.0,965668.0,164687.0,245039.0,23671.0,18700.0,93222.0,1164497.0,346490.0
6069.0,California,2012,11276.0,7343.0,19044,56599.0,50322.0,689.0,1808.0,1728.0,199.0,1853.0,24233.0,32366.0
6069.0,California,2016,12521.0,7841.0,21924,59225.0,52418.0,810.0,1986.0,1802.0,237.0,1972.0,24209.0,35016.0
6071.0,California,2012,305109.0,262358.0,581517,2073512.0,1611559.0,199366.0,143548.0,41593.0,9408.0,68038.0,1025711.0,1047801.0
6071.0,California,2016,340833.0,271240.0,653983,2131960.0,1644496.0,201794.0,158731.0,43397.0,9898.0,73644.0,1007525.0,1124435.0
6073.0,California,2012,626957.0,536726.0,1192282,3174335.0,2438491.0,176690.0,367424.0,41835.0,18704.0,131191.0,2140168.0,1034167.0
6073.0,California,2016,735476.0,477766.0,1306400,3306089.0,2512165.0,183084.0,402966.0,43437.0,19499.0,144938.0,2198892.0,1107197.0
6075.0,California,2012,301723.0,47076.0,361209,828876.0,451608.0,49860.0,283021.0,6960.0,3880.0,33547.0,702174.0,126702.0
6075.0,California,2016,345084.0,37688.0,405792,871512.0,467787.0,48760.0,307043.0,6540.0,3914.0,37468.0,738736.0,132776.0
6077.0,California,2012,114121.0,86071.0,204697,699593.0,479630.0,57161.0,109316.0,13806.0,4988.0,34692.0,421947.0,277646.0
6077.0,California,2016,121124.0,88936.0,224166,732809.0,494787.0,59935.0,119925.0,14276.0,5507.0,38379.0,432221.0,300588.0
6079.0,California,2012,61258.0,59967.0,125638,274160.0,244792.0,6208.0,10006.0,3816.0,524.0,8814.0,215330.0,58830.0
6079.0,California,2016,67107.0,56164.0,135009,281803.0,251203.0,5627.0,10833.0,3933.0,533.0,9674.0,218900.0,62903.0
6081.0,California,2012,206085.0,72756.0,285720,739224.0,471438.0,22419.0,195080.0,6379.0,11973.0,31935.0,552441.0,186783.0
6081.0,California,2016,237882.0,57929.0,314384,767906.0,471482.0,21597.0,220986.0,6491.0,11968.0,35382.0,579023.0,188883.0
6083.0,California,2012,94129.0,64606.0,163320,429699.0,370957.0,10203.0,23546.0,9330.0,1056.0,14607.0,242254.0,187445.0
6083.0,California,2016,107142.0,56365.0,176786,444340.0,381168.0,10678.0,25978.0,9487.0,1083.0,15946.0,244146.0,200194.0
